day,detected,in
night,not detected,out
twilight,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,not detected,in
twilight,not detected,in
day,detected,in
day,detected,in
twilight,detected,in
night,not detected,in
twilight,detected,in
twilight,not detected,in
twilight,not detected,in
day,detected,in
twilight,not detected,in
day,detected,out
twilight,not detected,in
twilight,not detected,in
night,detected,in
day,detected,in
night,detected,in
night,not detected,out
twilight,not detected,out
night,not detected,in
twilight,not detected,in
day,detected,out
twilight,not detected,in
night,detected,in
twilight,detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
night,not detected,in
day,detected,in
twilight,detected,in
day,detected,out
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,not detected,out
day,detected,in
day,detected,out
twilight,detected,in
twilight,not detected,out
day,not detected,in
day,not detected,out
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,not detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
twilight,not detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
day,not detected,out
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
day,not detected,in
day,detected,in
night,not detected,out
night,not detected,in
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
twilight,not detected,out
day,detected,in
twilight,detected,out
day,detected,in
twilight,detected,in
day,detected,out
night,not detected,in
day,detected,in
night,not detected,in
day,not detected,in
twilight,detected,out
night,detected,in
day,detected,in
night,not detected,in
day,not detected,out
night,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
night,not detected,in
day,detected,in
day,detected,out
twilight,detected,in
twilight,detected,in
day,detected,in
day,detected,in
day,detected,out
night,detected,in
day,detected,in
day,not detected,in
day,not detected,in
day,detected,in
day,detected,in
day,not detected,in
night,not detected,out
day,detected,in
day,not detected,out
night,not detected,in
day,not detected,out
day,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
twilight,detected,in
twilight,not detected,in
day,not detected,in
night,not detected,in
day,detected,in
day,detected,in
night,detected,in
day,detected,in
day,detected,out
day,not detected,in
night,not detected,in
night,not detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,not detected,in
twilight,detected,in
day,detected,out
twilight,not detected,in
day,detected,in
night,not detected,in
twilight,detected,in
day,not detected,out
night,not detected,in
twilight,detected,in
day,detected,in
twilight,detected,out
twilight,not detected,in
twilight,not detected,in
twilight,not detected,in
day,detected,out
day,detected,in
day,detected,in
day,detected,in
day,not detected,in
twilight,detected,in
twilight,not detected,in
day,detected,in
day,detected,in
night,not detected,out
twilight,detected,in
night,detected,in
night,detected,out
twilight,detected,in
day,detected,in
day,detected,in
day,detected,in
night,detected,in
twilight,not detected,in
day,detected,in
day,detected,out
night,not detected,out
day,detected,in
night,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
day,detected,in
day,not detected,out
day,not detected,in
day,detected,in
twilight,detected,in
night,not detected,in
day,detected,in
night,not detected,out
twilight,detected,in
day,detected,out
day,detected,in
twilight,detected,in
day,detected,out
day,detected,out
day,detected,in
day,detected,in
day,not detected,in
day,detected,in
twilight,detected,in
day,not detected,out
twilight,not detected,in
twilight,not detected,in
twilight,not detected,in
twilight,not detected,in
twilight,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,out
day,not detected,in
twilight,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
night,not detected,in
night,detected,in
night,not detected,out
day,not detected,in
day,detected,in
twilight,detected,in
night,detected,in
day,detected,in
twilight,not detected,in
day,detected,out
day,detected,in
day,not detected,in
day,detected,in
day,not detected,in
twilight,not detected,out
twilight,detected,in
day,not detected,in
day,detected,in
night,not detected,in
twilight,detected,in
twilight,detected,in
day,detected,in
day,detected,in
day,not detected,in
day,detected,out
twilight,detected,in
night,not detected,in
day,not detected,in
day,not detected,out
twilight,detected,in
day,detected,in
twilight,detected,in
night,not detected,in
day,detected,in
twilight,detected,in
twilight,not detected,in
night,not detected,in
twilight,not detected,in
twilight,detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,out
day,not detected,in
day,detected,out
day,detected,in
night,not detected,in
twilight,detected,in
day,not detected,in
day,not detected,out
twilight,not detected,in
day,detected,in
night,not detected,in
night,not detected,in
night,not detected,out
day,detected,in
day,detected,in
night,detected,out
day,detected,out
night,not detected,in
twilight,not detected,in
day,detected,in
twilight,not detected,out
day,detected,out
day,detected,in
day,detected,in
night,not detected,in
night,detected,out
night,not detected,in
night,not detected,in
day,detected,in
night,detected,out
day,detected,out
day,detected,in
night,detected,in
night,detected,in
twilight,detected,out
twilight,not detected,in
night,not detected,in
day,detected,in
day,not detected,in
day,detected,out
night,not detected,in
day,detected,out
night,detected,out
twilight,not detected,in
day,detected,in
day,not detected,in
night,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
day,not detected,in
twilight,detected,out
night,detected,in
day,detected,out
night,not detected,out
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,not detected,out
day,detected,in
twilight,not detected,in
twilight,not detected,in
day,not detected,in
twilight,not detected,in
day,not detected,in
day,not detected,in
night,detected,in
day,not detected,out
day,detected,in
night,not detected,in
day,detected,in
twilight,detected,in
day,detected,in
day,not detected,in
day,detected,in
night,not detected,out
twilight,detected,in
day,not detected,in
day,detected,in
night,not detected,in
twilight,not detected,in
day,detected,out
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,not detected,out
day,detected,in
night,not detected,in
day,detected,out
day,detected,in
day,not detected,out
day,detected,out
twilight,not detected,in
day,not detected,in
day,detected,in
twilight,not detected,in
day,detected,out
twilight,not detected,in
day,not detected,in
day,detected,in
night,not detected,in
day,detected,out
night,not detected,out
night,not detected,in
twilight,detected,in
day,detected,in
day,not detected,out
day,detected,in
day,detected,in
day,detected,out
day,detected,out
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,not detected,in
day,detected,out
day,detected,out
night,detected,in
day,detected,in
day,detected,out
day,detected,in
night,not detected,in
day,detected,in
night,detected,in
day,not detected,in
day,detected,out
day,detected,in
day,not detected,in
night,detected,in
day,detected,in
day,not detected,in
night,not detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
twilight,detected,in
day,detected,in
day,not detected,in
day,detected,in
twilight,not detected,out
night,not detected,in
day,detected,out
day,detected,in
night,not detected,in
day,not detected,in
twilight,not detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
twilight,not detected,in
twilight,not detected,in
day,not detected,in
night,not detected,out
day,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,out
day,detected,in
day,detected,in
day,not detected,in
twilight,not detected,in
day,detected,in
day,detected,in
day,not detected,in
day,not detected,out
day,not detected,in
day,detected,in
twilight,detected,out
night,not detected,in
twilight,detected,in
day,detected,in
day,detected,in
twilight,detected,in
day,not detected,in
day,not detected,in
day,detected,in
night,detected,out
day,detected,in
day,detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,not detected,in
day,detected,in
twilight,detected,in
day,not detected,in
night,not detected,in
day,detected,in
day,detected,out
night,not detected,out
day,detected,in
night,not detected,out
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,not detected,in
twilight,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,out
day,detected,in
twilight,detected,in
day,detected,out
day,detected,in
day,detected,in
day,not detected,in
day,not detected,in
day,not detected,in
day,detected,in
day,detected,in
night,not detected,in
twilight,detected,in
day,not detected,in
day,detected,out
night,not detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,in
night,detected,in
twilight,detected,in
twilight,detected,in
twilight,detected,in
day,detected,in
twilight,not detected,in
night,not detected,out
night,not detected,in
twilight,not detected,out
day,detected,in
day,detected,in
day,detected,in
day,not detected,in
twilight,not detected,in
twilight,detected,in
day,detected,in
day,detected,out
night,not detected,in
day,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,not detected,in
day,detected,out
day,not detected,in
night,not detected,in
twilight,detected,out
day,detected,out
night,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,out
day,detected,in
day,detected,in
twilight,not detected,out
day,not detected,in
twilight,detected,in
day,detected,in
twilight,detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,detected,out
twilight,not detected,out
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,not detected,in
day,not detected,in
night,detected,in
day,detected,out
day,not detected,in
day,detected,in
day,detected,out
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,detected,in
day,detected,in
day,detected,in
day,not detected,in
day,detected,in
twilight,detected,out
day,detected,in
night,not detected,in
day,detected,in
night,detected,in
night,not detected,in
night,detected,in
day,not detected,in
twilight,detected,in
twilight,detected,in
twilight,not detected,in
night,not detected,out
day,detected,out
day,detected,in
day,detected,in
day,detected,in
twilight,detected,in
day,detected,out
day,detected,out
day,detected,out
day,detected,in
night,not detected,in
day,detected,in
day,not detected,out
day,detected,in
day,detected,in
twilight,detected,in
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
twilight,detected,out
twilight,not detected,out
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
day,not detected,in
night,not detected,out
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,out
day,detected,out
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
night,detected,in
day,not detected,in
twilight,not detected,out
night,not detected,in
twilight,detected,in
day,detected,in
day,not detected,in
day,not detected,out
day,detected,in
day,not detected,in
day,detected,in
twilight,not detected,in
day,detected,out
day,detected,out
day,detected,in
night,not detected,in
day,detected,in
twilight,detected,out
night,not detected,in
day,detected,out
day,detected,in
night,not detected,in
day,not detected,in
day,detected,in
night,detected,in
night,not detected,in
twilight,not detected,in
twilight,detected,in
night,not detected,in
twilight,not detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,detected,out
day,detected,out
day,detected,in
day,detected,in
day,detected,in
day,not detected,in
day,not detected,in
day,not detected,in
day,detected,in
night,not detected,in
day,not detected,in
night,not detected,out
day,detected,in
day,detected,in
day,detected,in
twilight,not detected,in
night,not detected,in
twilight,not detected,in
night,not detected,in
night,not detected,in
day,detected,in
night,not detected,in
night,not detected,out
twilight,not detected,in
day,not detected,in
day,detected,in
day,detected,in
twilight,detected,in
day,detected,in
twilight,detected,out
night,not detected,in
twilight,detected,in
night,not detected,in
day,detected,out
twilight,not detected,in
night,not detected,out
night,detected,out
day,not detected,in
twilight,detected,in
day,detected,in
day,detected,out
day,detected,out
day,not detected,in
day,detected,in
twilight,not detected,out
day,not detected,in
twilight,not detected,in
twilight,detected,in
twilight,not detected,in
day,detected,in
day,detected,in
night,not detected,in
night,not detected,in
night,not detected,in
night,not detected,in
twilight,not detected,in
day,detected,in
twilight,not detected,in
twilight,detected,in
day,detected,out
twilight,not detected,in
day,detected,out
day,detected,in
day,detected,in
twilight,not detected,in
day,detected,out
day,detected,in
night,not detected,out
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
twilight,not detected,in
day,not detected,out
day,detected,in
night,not detected,in
day,detected,in
twilight,not detected,out
day,not detected,in
night,not detected,out
day,detected,in
night,not detected,in
twilight,detected,in
day,detected,in
twilight,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
twilight,not detected,in
day,not detected,in
day,detected,in
day,detected,out
twilight,not detected,in
day,not detected,in
night,detected,in
day,not detected,in
day,detected,out
day,detected,in
day,detected,in
twilight,not detected,in
twilight,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,detected,in
day,detected,in
night,not detected,in
day,detected,out
day,not detected,in
day,detected,in
twilight,not detected,in
day,detected,out
day,detected,in
day,not detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
twilight,detected,in
day,not detected,in
day,detected,in
twilight,detected,in
twilight,not detected,in
night,not detected,in
night,not detected,in
day,detected,in
day,detected,in
twilight,not detected,in
day,detected,in
night,not detected,in
day,not detected,out
day,detected,in
night,not detected,in
day,detected,in
twilight,detected,in
day,not detected,in
night,not detected,in
day,not detected,in
day,not detected,in
day,not detected,out
twilight,detected,in
day,detected,in
twilight,not detected,out
twilight,not detected,in
day,not detected,in
day,detected,out
night,detected,out
day,not detected,in
day,detected,in
day,detected,in
day,detected,out
day,detected,in
night,not detected,in
day,detected,out
day,detected,in
night,not detected,out
twilight,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
day,not detected,in
night,not detected,in
day,not detected,in
day,not detected,in
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
twilight,detected,in
day,not detected,in
day,detected,in
day,detected,in
twilight,not detected,in
twilight,not detected,out
day,not detected,in
twilight,not detected,in
day,detected,out
day,detected,out
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
day,detected,out
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,not detected,in
day,detected,out
day,detected,in
twilight,not detected,in
twilight,detected,in
day,not detected,out
day,not detected,in
night,not detected,in
day,not detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,detected,in
twilight,detected,in
day,detected,out
twilight,not detected,out
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
night,not detected,in
night,not detected,out
twilight,not detected,in
day,not detected,in
day,detected,in
day,detected,out
night,not detected,in
day,not detected,in
day,not detected,in
day,detected,out
day,detected,out
day,not detected,in
night,not detected,out
day,detected,in
twilight,not detected,in
twilight,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,detected,in
night,not detected,in
night,detected,in
twilight,detected,in
night,not detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,out
twilight,not detected,out
day,detected,out
twilight,detected,in
night,not detected,in
night,not detected,in
day,detected,in
day,detected,in
twilight,detected,in
day,detected,in
day,not detected,in
day,detected,out
day,detected,out
day,detected,in
day,detected,in
night,not detected,out
day,detected,in
night,not detected,in
day,detected,in
day,not detected,in
night,not detected,in
night,not detected,in
twilight,not detected,in
twilight,not detected,in
night,not detected,in
night,not detected,in
day,detected,in
night,not detected,in
night,not detected,out
day,detected,in
night,not detected,out
night,not detected,out
night,not detected,in
twilight,detected,in
twilight,not detected,in
night,not detected,in
day,detected,out
night,detected,in
day,detected,in
night,not detected,in
twilight,detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
twilight,not detected,in
day,detected,in
twilight,detected,in
night,detected,in
day,not detected,out
day,detected,out
day,detected,in
day,detected,in
twilight,detected,in
day,detected,in
twilight,not detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
night,not detected,out
day,detected,out
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,detected,out
day,not detected,in
night,not detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,not detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
night,not detected,in
night,not detected,in
day,detected,in
twilight,not detected,in
day,not detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,not detected,in
day,detected,in
day,not detected,in
day,detected,out
twilight,not detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,out
twilight,not detected,in
night,not detected,out
day,not detected,in
twilight,detected,in
day,detected,out
day,detected,in
night,not detected,out
day,detected,out
day,detected,in
day,detected,out
day,detected,out
night,not detected,in
night,not detected,out
twilight,detected,in
day,detected,in
night,not detected,in
night,not detected,out
twilight,not detected,out
day,detected,out
day,detected,in
day,detected,in
day,not detected,in
day,not detected,in
day,not detected,out
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
twilight,detected,in
day,not detected,in
twilight,detected,out
day,not detected,in
day,detected,in
night,not detected,in
day,not detected,in
day,detected,in
day,detected,in
twilight,not detected,out
night,not detected,in
day,detected,in
twilight,not detected,in
day,detected,out
twilight,detected,out
twilight,detected,out
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,not detected,in
day,not detected,in
night,not detected,in
twilight,detected,out
twilight,detected,in
day,detected,in
day,not detected,in
day,detected,in
twilight,detected,in
night,not detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,detected,in
day,detected,out
twilight,not detected,out
day,detected,in
day,not detected,in
day,detected,in
night,not detected,in
night,not detected,in
day,detected,in
day,detected,in
night,not detected,out
twilight,not detected,in
day,not detected,in
night,not detected,out
night,not detected,out
day,detected,in
night,not detected,in
day,not detected,out
day,detected,in
day,detected,in
night,not detected,in
twilight,not detected,in
twilight,not detected,in
twilight,not detected,in
day,detected,in
night,not detected,out
twilight,not detected,in
day,not detected,in
night,not detected,out
day,not detected,out
day,detected,in
day,detected,in
twilight,detected,in
twilight,not detected,out
twilight,not detected,in
day,not detected,in
twilight,not detected,in
night,not detected,in
twilight,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
twilight,detected,in
night,detected,in
night,not detected,in
night,not detected,in
twilight,detected,in
night,not detected,in
twilight,detected,in
twilight,not detected,in
night,not detected,in
twilight,not detected,in
twilight,detected,in
night,not detected,in
night,not detected,out
night,not detected,in
twilight,not detected,in
day,detected,in
day,not detected,in
day,detected,in
day,not detected,in
day,detected,in
day,not detected,out
night,not detected,in
day,detected,in
night,detected,in
night,not detected,out
day,detected,in
day,detected,in
day,detected,out
night,not detected,in
night,not detected,in
night,not detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,out
night,detected,in
twilight,detected,in
day,not detected,in
day,detected,in
day,not detected,in
day,not detected,in
twilight,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,out
day,not detected,in
day,detected,out
night,not detected,out
night,not detected,in
day,detected,out
night,detected,in
night,detected,out
day,detected,in
night,detected,in
day,detected,in
day,detected,out
night,detected,in
day,detected,in
twilight,detected,in
twilight,not detected,out
day,detected,out
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,out
day,not detected,in
day,not detected,out
day,detected,in
night,not detected,in
day,not detected,in
twilight,not detected,in
day,detected,in
day,detected,out
twilight,not detected,in
day,detected,out
day,detected,in
night,not detected,in
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
day,not detected,in
day,not detected,in
twilight,detected,out
twilight,not detected,in
day,detected,in
night,not detected,in
night,detected,in
day,detected,in
twilight,detected,in
night,not detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,detected,in
twilight,not detected,in
twilight,not detected,in
day,detected,in
day,not detected,in
twilight,detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,out
twilight,not detected,in
twilight,not detected,out
day,detected,out
day,detected,in
twilight,not detected,in
day,detected,out
twilight,not detected,in
night,not detected,in
night,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
day,detected,in
night,detected,in
day,detected,in
twilight,not detected,in
twilight,not detected,in
twilight,not detected,in
day,not detected,out
night,not detected,in
day,not detected,out
day,detected,out
night,not detected,in
day,not detected,in
twilight,not detected,in
day,not detected,in
day,detected,in
night,detected,in
day,detected,in
day,detected,in
twilight,not detected,in
twilight,not detected,out
twilight,not detected,in
day,detected,in
day,detected,in
night,not detected,in
night,not detected,out
night,not detected,in
twilight,not detected,in
day,detected,in
day,detected,out
twilight,not detected,in
twilight,not detected,out
night,detected,out
night,not detected,out
day,detected,out
day,detected,in
day,not detected,out
day,detected,in
day,detected,out
day,detected,in
twilight,not detected,in
day,detected,out
day,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,out
night,not detected,in
twilight,not detected,out
day,detected,out
day,detected,in
day,detected,in
day,not detected,in
day,detected,out
night,not detected,in
twilight,not detected,in
day,detected,out
day,detected,in
day,not detected,in
twilight,detected,in
twilight,not detected,out
day,not detected,out
day,detected,in
night,not detected,out
day,detected,in
day,detected,in
day,detected,in
day,detected,out
day,detected,in
day,not detected,out
night,not detected,in
day,detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,out
day,detected,in
day,detected,in
twilight,not detected,in
night,not detected,in
day,detected,in
day,detected,in
night,not detected,in
twilight,not detected,in
night,not detected,out
day,detected,out
day,detected,in
day,detected,out
day,detected,in
twilight,not detected,in
day,detected,in
night,detected,out
day,detected,in
night,not detected,in
night,not detected,in
day,detected,in
night,not detected,in
night,not detected,in
day,not detected,in
night,detected,in
day,detected,in
twilight,detected,in
day,detected,in
night,not detected,in
day,detected,out
twilight,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
twilight,detected,in
day,detected,in
night,detected,out
day,detected,in
night,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
day,detected,out
night,not detected,out
twilight,not detected,in
day,detected,in
night,not detected,in
day,detected,in
night,detected,in
day,detected,in
day,detected,in
day,not detected,in
day,not detected,in
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
twilight,not detected,in
day,not detected,in
twilight,not detected,in
day,detected,in
night,detected,in
day,detected,in
night,detected,in
night,not detected,out
day,not detected,in
day,not detected,out
day,detected,in
day,not detected,in
day,not detected,out
twilight,detected,in
day,detected,in
day,not detected,out
night,detected,in
day,detected,in
day,detected,in
night,detected,in
day,detected,in
day,detected,in
twilight,not detected,in
night,detected,in
day,not detected,in
night,detected,in
twilight,not detected,in
day,detected,in
night,not detected,in
day,detected,in
day,detected,out
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,detected,in
night,not detected,out
day,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,not detected,out
twilight,detected,in
day,not detected,in
day,detected,out
day,detected,in
day,not detected,in
twilight,not detected,out
night,not detected,out
day,detected,out
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,not detected,out
twilight,detected,out
twilight,detected,out
day,detected,in
day,detected,out
day,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,not detected,in
day,detected,in
day,detected,out
day,detected,in
night,detected,in
day,detected,in
day,not detected,in
twilight,not detected,out
day,detected,in
twilight,not detected,out
night,not detected,out
day,detected,in
day,detected,in
day,detected,in
twilight,not detected,in
night,not detected,in
night,detected,in
twilight,detected,out
night,not detected,in
night,not detected,out
twilight,not detected,in
day,detected,in
night,not detected,in
night,not detected,out
twilight,not detected,in
day,not detected,out
day,not detected,out
day,detected,in
day,detected,in
twilight,not detected,in
day,detected,out
day,detected,out
day,not detected,in
day,detected,in
day,not detected,in
day,not detected,in
twilight,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,not detected,in
day,detected,out
day,detected,in
day,detected,in
twilight,detected,in
twilight,not detected,in
day,not detected,in
day,detected,out
twilight,not detected,out
night,detected,in
twilight,not detected,in
night,not detected,out
day,detected,in
twilight,not detected,out
day,detected,in
day,detected,in
night,detected,in
day,detected,in
twilight,not detected,in
day,detected,in
twilight,detected,in
day,detected,in
day,detected,in
day,not detected,in
twilight,not detected,in
day,detected,in
twilight,not detected,in
night,detected,in
day,detected,out
night,not detected,in
night,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
twilight,not detected,in
night,detected,in
day,not detected,out
twilight,not detected,out
day,not detected,out
day,detected,in
day,not detected,in
twilight,detected,in
night,not detected,in
day,not detected,in
twilight,not detected,in
day,detected,out
day,not detected,in
twilight,not detected,in
twilight,not detected,in
twilight,not detected,out
day,detected,in
night,not detected,in
twilight,not detected,in
day,detected,in
day,detected,in
twilight,detected,in
day,not detected,in
day,detected,in
night,not detected,in
twilight,detected,in
night,not detected,in
day,detected,out
twilight,not detected,in
day,detected,out
day,detected,out
day,detected,in
night,not detected,in
day,detected,out
night,not detected,in
day,detected,in
day,detected,out
day,not detected,in
twilight,not detected,in
night,detected,out
night,not detected,in
night,not detected,out
twilight,detected,in
twilight,not detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,not detected,out
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,not detected,out
twilight,detected,in
night,not detected,out
day,detected,in
day,detected,in
twilight,not detected,in
day,detected,in
twilight,detected,in
day,detected,out
day,detected,in
night,not detected,in
day,detected,out
day,not detected,in
twilight,detected,in
night,not detected,out
twilight,not detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,out
day,detected,out
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,in
twilight,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,not detected,in
day,not detected,in
twilight,not detected,in
day,detected,in
day,not detected,out
day,detected,in
day,detected,in
twilight,detected,out
night,not detected,in
twilight,not detected,out
day,detected,in
day,detected,in
day,not detected,in
day,detected,in
twilight,not detected,in
twilight,detected,in
day,detected,out
day,not detected,out
day,detected,in
day,not detected,in
twilight,not detected,in
day,detected,in
day,detected,in
day,detected,out
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
day,not detected,out
day,detected,in
day,detected,out
day,not detected,in
day,not detected,in
twilight,detected,in
twilight,detected,in
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
night,not detected,in
day,detected,out
day,detected,in
day,not detected,in
day,not detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,in
night,not detected,out
day,detected,in
night,not detected,in
day,not detected,in
day,not detected,in
day,detected,in
day,not detected,out
night,not detected,in
night,not detected,in
day,detected,in
night,not detected,in
day,not detected,in
day,not detected,in
twilight,not detected,out
twilight,not detected,in
day,detected,in
day,detected,in
night,not detected,out
day,detected,out
night,not detected,in
night,not detected,out
twilight,detected,in
night,not detected,in
day,detected,in
day,detected,out
day,detected,in
night,not detected,in
day,detected,in
day,detected,in
twilight,not detected,in
day,detected,in
twilight,not detected,in
twilight,detected,in
night,not detected,in
night,not detected,in
day,detected,in
day,detected,in
day,detected,out
day,detected,in
day,detected,in
night,not detected,in
night,not detected,in
day,not detected,out
night,not detected,out
twilight,detected,in
day,detected,in
day,detected,in
day,detected,in
twilight,not detected,out
day,detected,in
day,detected,out
night,not detected,in
twilight,not detected,in
day,detected,in
day,detected,in
day,detected,in
night,not detected,out
day,detected,in
twilight,not detected,in
night,not detected,in
twilight,not detected,in
twilight,not detected,in
twilight,not detected,in
day,detected,in
day,detected,in
night,not detected,in
twilight,not detected,out
night,not detected,in
twilight,detected,out
night,detected,in
night,detected,in
day,detected,out
day,not detected,in
twilight,not detected,in
day,detected,in
day,detected,in
night,not detected,in
night,detected,in
day,detected,in
day,detected,in
day,not detected,in
day,detected,in
day,detected,in
day,detected,in
day,not detected,in
day,detected,in
twilight,not detected,in
day,not detected,in
day,detected,in
twilight,detected,in
twilight,detected,in
day,detected,in
day,detected,in
twilight,not detected,in
day,detected,out
day,detected,in
twilight,not detected,out
night,not detected,in
night,not detected,in
day,not detected,in
twilight,detected,in
twilight,not detected,in
day,detected,out
day,detected,out
day,not detected,in
day,detected,in
twilight,not detected,in
day,detected,in
